Kode Astra,Nama Barang,Harga Beli,Harga Jual
91306GF6003,"GASKET,RUBBER 9MM",37400.00,44000.00
91306GF6004,GASKET RUBBER 9 MM,3400.00,4000.00
91306HB3003,"O-RING,8X1.7",19125.00,22500.00
91306K64N00,O-RING 6.3X2.3,3825.00,4500.00
91306KRM840,"O-RING,1.5X9.5",1275.00,1500.00
91306MEL003,O-RING 21.9X1.8,27625.00,32500.00
91306MG3000,O RING 1.5 X 9.5,850.00,1000.00
91306MG3001,91306MG3000,1275.00,1500.00
91306MGED01,O-RING 23.3X1.9 .5,21675.00,25500.00
91306ZY3003,"O-RING, 23.5X2",31450.00,37000.00
91307035000,"O-RING, 18X3",1360.00,1600.00
91307035001,91307035000,1700.00,2000.00
91307422000,91313MA6005,21675.00,25500.00
91307639000,O-RING,2125.00,2500.00
91307K04930,O-RING 9.8X2.4 (ARAI),8500.00,10000.00
91307K0JN00,"O-RING,95X2.0",3400.00,4000.00
91307K0WN00,"O RING,10X3",4675.00,5500.00
91307K64N00,O-RING 19X3,4250.00,5000.00
91307KF0003,"O-RING, 18X3(ARAI)",19125.00,22500.00
91307KRM840,"O-RING,18X3",1700.00,2000.00
91307KRNA41,"D-RING, 14X3",0.00,0.00
91307MB0003,"O-RING,54X2",29750.00,35000.00
91307MGED01,"O-RING, 81X2.2",44200.00,52000.00
91307PE0010,"O-RING,25X2.4",34850.00,41000.00
91307PJ4000,"O-RING, 14.8X1.9",37400.00,44000.00
91307PK2005,O-RING 9.5X1.5,20825.00,24500.00
91307PLC004,"O-RING, 9.5X1.9",23375.00,27500.00
91307PLC005,O-RING 9.5X1.9,0.00,0.00
91307PY3000,O RING 9.8X2.4,17425.00,20500.00
91307PY4003,"O-RING, 24.5X1.9",19125.00,22500.00
91308283000,O-RING 7.8X2.2,0.00,0.00
913085R7A01,O-RING 35.2X2.4,33150.00,39000.00
91308GB4701,O-RING A,34000.00,40000.00
91308GFM900,"O-RING, 25.5X1.9",5525.00,6500.00
91308HN0A10,O-RING ANGLE SENSOR,20825.00,24500.00
91308K0JN00,"O-RING,18.8X2.4",1700.00,2000.00
91308KVRC00,O-RING 13.8X2.5,595.00,700.00
91308PY4003,"O-RING, 10.7X1.9",15725.00,18500.00
91309425003,"O-RING,24.4X3.1",25925.00,30500.00
91309425004,O RING (24.4X3.1),10625.00,12500.00
91309GB2701,O-RING B,44200.00,52000.00
91309GES003,CIRCRIP,4675.00,5500.00
91309GFC771,O RING,19550.00,23000.00
91309K0Z901,O-RING (SPIGOT),8500.00,10000.00
91309KEE630,O RING,16575.00,19500.00
91309MJ0003,O RING 9.8x2.8,2550.00,3000.00
91309ML7003,O-RING 9.6X2.6,20825.00,24500.00
91309PX4003,O RING 16X2.1,20825.00,24500.00
91310KE8003,"O-RING,21.5X2",5100.00,6000.00
91310MGED01,"O-RING, 16.5X2.5",56100.00,66000.00
91311MB0003,O-RING 18.8X2.4,20825.00,24500.00
91311PA9004,O-RING,23375.00,27500.00
91311RFH003,"O-RING, 7.7X1.9",23375.00,27500.00
91312107000,"O-RING,7.0X1.8",2975.00,3500.00
91312KE7003,"O-RING, 19X3(NOK)",0.00,0.00
91312KWWC00,O-RING 30MM,1275.00,1500.00
91313393003,91301PC9003,25925.00,30500.00
91313K04930,O-RING 14.7X2.2,10200.00,12000.00
91313MA6005,O RING 4.8X1.9,24225.00,28500.00
91313MB0003,"O-RING, 14.7X2.2(ARAI)",2550.00,3000.00
91314MCF000,O-RING 12X3,26775.00,31500.00
91314PC9004,O RING 8.5X1.9,21675.00,25500.00
91315MB0013,"SEAL, WATER PIPE",17000.00,20000.00
91315MGSD20,"RING, BACK UP, 8X11",34850.00,41000.00
91315MJPG51,SEAL WATER PIPE,23375.00,27500.00
91315PC9004,"O-RING, 6X1.5(N0K)",19125.00,22500.00
91316MKCA01,SEAL WATER PIPE22,48450.00,57000.00
91316PE7730,O-RING 62.4X3.1,38250.00,45000.00
91316PT6003,"O-RING,62.4X3.1",45475.00,53500.00
91317171003,91317171004,11050.00,13000.00
91317171004,"O-RING,6X1.7",1275.00,1500.00
91320K0Z901,SEALING RING,8500.00,10000.00
91320KE1000,"PIN,DOWEL",2125.00,2500.00
91320MB0000,O RING,10625.00,12500.00
91320MB0008,O RING,850.00,1000.00
91320RT4003,O-RING 35.5X1.9,14025.00,16500.00
91322K0ADB0,"O-RING,17.8X1.9",13600.00,16000.00
91322K56N00,"O-RING, 12.8X1.8",1360.00,1600.00
91322K87A30,O-RING 17.8X1.9,8500.00,10000.00
91322PT0003,"O-RING,17.8X1.9",17425.00,20500.00
91322PT0004,O RING 17.8X1.9,25500.00,30000.00
91323K56N00,"O-RING, 13.8X2.4",1700.00,2000.00
91333PNC006,O-RING,20825.00,24500.00
91335567000,"O-RING,13X2.5",17425.00,20500.00
91343MJHY00,"O-RING, 29.7X2.4",40800.00,48000.00
91344PC9003,"O-RING, 29X2.4",9775.00,11500.00
91344PC9004,"O-RING, 29X2.4(NOK)",27625.00,32500.00
91351642000,O-RING PINION CAP,5100.00,6000.00
91351GHB610,O-RING 4.3X1.9,25500.00,30000.00
91351GR1000,O-RING,12089.59,4500.00
91351GS2701,"DUST SEAL,CUSHION",30175.00,35500.00
91351HM8A51,"O-RING, CONTROL MOTOR",41650.00,49000.00
91351K64N00,O-RING 48X2,3400.00,4000.00
91351K87A30,RUBBER HL RIM,8500.00,10000.00
91351KRFH71,"O-RING, 22X2.8",17850.00,21000.00
91351KZ3731,SEAL CUSHION PIVOT DUST,26775.00,31500.00
91351MAC671,DUST SEAL 16X26X3,27625.00,32500.00
91351MAE003,O RING 43.5X2.0,0.00,0.00
91351MGJD01,O-RING,0.00,0.00
91351MGSD30,"O-RING, 55X2",34000.00,40000.00
91351MKCA00,O-RING FINAL GEAR,95200.00,112000.00
91352671003,O-RING 9MM,3400.00,4000.00
91352671004,O-RING 9MM,11050.00,13000.00
91352GAZ930,O RING 8.5 X 1.5,20825.00,24500.00
91352KM1003,91352KM1005,7225.00,8500.00
91352KM1005,O-RING 47X1.9,8500.00,10000.00
91352KSP900,"O-RING,51X2",1870.00,2200.00
91352MCF003,"O-RING, 51X2",37400.00,44000.00
91352MENA11,O RING 11X1.9,0.00,0.00
91352MGE003,O-RING 21.5X2.9,21675.00,25500.00
91352MKFD41,O-RING 57X2,44200.00,52000.00
91353MEC003,"O-RING, 9.8X1.9",33150.00,39000.00
91354MCT003,"O-RING, OIL COOLER",89250.00,105000.00
91354MEJ641,"O-RING, OIL COOLER",87550.00,103000.00
91355MGE700,O-RING 12X1.5,16575.00,19500.00
91356169003,O-RING,17425.00,20500.00
91356425003,"O-RING, 30MM",34000.00,40000.00
91356425004,O RING 30 MM,1445.00,1700.00
91356425005,O RING 29.7X2.4,29750.00,35000.00
91356GBB003,O RING,10200.00,12000.00
91356GJKJ01,O RING,10200.00,12000.00
91356GM0003,O RING,1700.00,2000.00
91356K0RV01,"O RING, 21.7X3.5",0.00,0.00
91356K1NV01,O RING 21.8X2.4,1700.00,2000.00
91356K45NL1,"O RING,27.7X2.4",3825.00,4500.00
91356KA4711,"O-RING, 35.2X2.4",29750.00,35000.00
91356KEV880,O RING FR FORK,1700.00,2000.00
91356KF0003,"O-RING, 33.2X2.4",23375.00,27500.00
91356KFG003,O RING 23.3X2.4,21675.00,25500.00
91356KGH901,"O-RING,30MM",5525.00,6500.00
91356KGH902,O-RING 30MM,1275.00,1500.00
91356KVG901,O RING 16.8X2.4,2805.00,3300.00
91356KWV000,O-RING 30MM,2125.00,2500.00
91356KWW662,"O-RING, 15.8X2.85",17425.00,20500.00
91356KZ3003,O-RING 44.7X2.4,25075.00,29500.00
91356MW0003,"O-RING, 37.2X2.4(SHOWA)",7225.00,8500.00
91357ME4003,"O-RING,27.7X3.5",8500.00,10000.00
91372KPH900,"O-RING, TAPP ADJ",13175.00,15500.00
91384KVB900,O-RING,5950.00,7000.00
91391MKCA00,O-RING 55.6X2.4,0.00,0.00
91391MKCA01,O-RING 55.3X2.4,55250.00,65000.00
91405KGH901,CLAMP D29 TUBE,13175.00,15500.00
91405KT0680,CLAMP D 17 TUBE,2125.00,2500.00
91405MG1000,CLIP WIRE HARNESS,22525.00,26500.00
91405TK8A01,"CLIP, WATER HOSE, 24MM",20400.00,24000.00
91406166000,"CLIP,WIRE",21675.00,25500.00
91406KFN850,CLAMP D 14.5 TUBE,19550.00,23000.00
91406MS8000,"CLAMP, TUBE(D14.5)",11050.00,13000.00
91410679000,CLIP,8500.00,10000.00
91410MN1671,CLIP 2 X 70,16575.00,19500.00
91411679000,CLIP,2975.00,3500.00
91413679000,"CLIP, 2X70",42500.00,50000.00
91414671000,WASHER BLACK 20MM,30600.00,36000.00
91422GFM970,SCREW SPECIAL PAN 5MM,850.00,1000.00
91422KVB900,SCREW SPECIAL PAN 5MM,850.00,1000.00
91455KEA000,"CAP,SOC.BOLT 8MM",17000.00,20000.00
91456371770,"CAP, SOCKET BOLT",25075.00,29500.00
91456K15920,CAP SOCKET BOLT 8MM,1700.00,2000.00
91456K45N40,"CAP, SOCKET BOLT, 8MM",1700.00,2000.00
91456MCWD01,CAP SOC BOLT 8MM,27625.00,32500.00
91456MW3600,CAP SOC.BOLT 8MM,25075.00,29500.00
91463MAL600,JOINT TUBE(14.5),50150.00,59000.00
91475GFC770,"CLIP, FUEL HOSE",1275.00,1500.00
91501MGSD30,COLLAR RR,32300.00,38000.00
91501MLAA01,CLIP BRUSH,0.00,0.00
91504SL0003,"CLIP,HOOD OPEN WIRE",1700.00,2000.00
91505K01900,COLLAR PROTECTOR,16405.00,19300.00
91506SZH003,CLIP HARN,36550.00,43000.00
91507693003,CLIP WIRE HARN,10200.00,12000.00
91507SNA003,CLIP BAND HARN,7650.00,9000.00
91508K64N00,SCREW PAN 5MM,4675.00,5500.00
91508MGPD00,"SCREW, PAN, 5MM",33150.00,39000.00
91508MKFD40,SCREW PAN 5MM,37400.00,44000.00
91508MM5000,"SCREW, PAN, 5MM",25075.00,29500.00
91509GE2760,SCREW PAN 5X11.5,850.00,1000.00
91509K56N10,"SCREW, PAN 5X22",2550.00,3000.00
91509K64N00,SCREW PAN 5MM,4675.00,5500.00
91509KPH880,SCREW PAN 5 X 15,850.00,1000.00
91509KVB900,SCREW PAN 5X11.5,850.00,1000.00
91531SR3003,HOLDER CP (BAND),34000.00,40000.00
91533MGSD30,"CLIP, COUPLER(BLACK)",14025.00,16500.00
91533S04003,"CLIP, COUPLER(NATURAL)",8500.00,10000.00
91533S5A003,CLIP COUPLER ND,49300.00,58000.00
91533S82003,"CLIP, COUPLER(BLACK)",49300.00,58000.00
91533SDA003,CLIP COUPLER,16575.00,19500.00
91533SFE003,"CLIP,RELAY HOLDER",33150.00,39000.00
91534SWA003,"CLIP, COUPLER(DARK GRAY)",49300.00,58000.00
91535STK003,CLIP COUPLER,59500.00,70000.00
91535TA0003,"CLIP, COUPLER(DARK BROWN)",44200.00,52000.00
91535TL4003,CLIP COUPLER,45050.00,53000.00
91536STK003,CLIP REL HOLDER(NATURAL),5950.00,7000.00
91540K29901,CLIP BAND HARN,0.00,0.00
91540KPH901,91540KPH902,0.00,0.00
91540KPH902,CLIP BAND HARN (U DIA 15),3825.00,4500.00
91540KVC900,"GUIDE,CORD IGN",0.00,0.00
91540KZL931,CLIP BAND,8500.00,10000.00
91540MCAS41,BAND HARNESS (GRAY),17425.00,20500.00
91540MEC000,BRUSH CLIP,43350.00,51000.00
91540S0A003,CLIP BAND HARN (UND DIA.15),22950.00,27000.00
91540S30003,"CLIP, BAND HARN",31450.00,37000.00
91540S7S003,CLIP BAND HARN(SLOT 7X12),14450.00,17000.00
91540STK003,CLIP BAND HARN,8500.00,10000.00
91540TA0003,CLIP BAND HARN(U D.18),1700.00,2000.00
91540TAA003,CLIP BAND HARN,1700.00,2000.00
91541S0A003,CLIP BAND HARN,10200.00,12000.00
91541S6M003,"CLIP,BAND HARN",0.00,0.00
91541SYP003,CLIP BAND HARN,38250.00,45000.00
91542KZL951,"CLIP,BAND HARN(SLOT 7X12)",0.00,0.00
91542SNA003,CLIP BAND HARN,5950.00,7000.00
91542SWY003,CLIP BAND HARN,9350.00,11000.00
91545TA0003,CLIP BAND HARN,39950.00,47000.00
91547SF4003,BAND HARN (OVER 13),39950.00,47000.00
91549MCA000,CLIP PANEL FIXING,19975.00,23500.00
91549MW0790ZA,"CLIP, PANEL FIXING NH1 BLACK",20825.00,24500.00
91549MW0790ZC,"CLIP,PANEL FIXING",6375.00,7500.00
91549TA0003,CLIP BAND HARN R,7650.00,9000.00
91551883T00,COLLAR A,21675.00,25500.00
91551RMX003,BAND CLAMP,16575.00,19500.00
91551SF4003,BAND WIRE HARN (POUND),62475.00,73500.00
91554SM4003,"HOLDER, BRACKET(RED)",29750.00,35000.00
91556SP0003,"CLIP,COUPLER L4,V6",196350.00,231000.00
91558P5GA01,CLIP TUBE 11MM,38250.00,45000.00
91558P8CA01,CLIP BAND HARN,26350.00,31000.00
91558SD5003,CLIP WIRE HARNESS,13175.00,15500.00
91560MS8600,TY-RAP CABLE TIE,15725.00,18500.00
91565S0X003,"CLIP, COUPLER(DARK GREEN)",24225.00,28500.00
91565S3Y003,"CLIP,WPC COUPLER",15725.00,18500.00
91565SD5003,"CLIP, WPC COUPLER",0.00,0.00
91565SEL003,"CLIP, COUPLER(BLACK)",4675.00,5500.00
91568SP0003,CLIP WIRE HARNESS,8925.00,10500.00
91570MS8600,TY-RAP CABLE TIE,9350.00,11000.00
91570SH3003,BAND HARN,43350.00,51000.00
91571MCAP00,HOLDER COUPLER,51850.00,61000.00
91577SM4003,"HOLDER, BRACKET(NATURAL)",23375.00,27500.00
91580SL0A01,CLAMP COND PIPE,21675.00,25500.00
91580SM4003,"CLIP, COUPLER(ORANGE)",10200.00,12000.00
91593MGZJ01,"CLAMP, FUEL HOSE(BLACK)",15300.00,18000.00
91599SF0003,"CLAMP, WIRE HARNESS",25075.00,29500.00
91600K84A00,REAR RACK,308550.00,363000.00
91700K84A00,BAR PAD,90950.00,107000.00
91764TLA003,COVER CONNECTOR,48875.00,57500.00
91771MKGD81,DUMMY WPC 6P 025M,33150.00,39000.00
91771MKKH11,DUMMY WPC 6P 025M,26775.00,31500.00
92101050080H,BOLT.HEX.5X8,10200.00,12000.00
92101050084J,"BOLT, HEX., 5X8",8925.00,10500.00
92101050120A,"BOLT,HEX.,5X12",4675.00,5500.00
92101050140A,BOLT HEX. 5X14,3825.00,4500.00
92101050160H,BOLT HEX 5X16,3825.00,4500.00
92101050200A,BOLT HEX 5X20,3825.00,4500.00
92101050280A,BOLT HEX. 5X28,5525.00,6500.00
92101060080A,BOLT HEX 6X8,3825.00,4500.00
9210106010,BOLT HEX 6X10,1700.00,2000.00
92101060100A,"BOLT, HEX., 6X10",22950.00,27000.00
92101060120A,BOLT HEX 6X12,3825.00,4500.00
92101060120G,BOLT HEX 6 x 12,3400.00,4000.00
92101060140A,"BOLT,HEX 6X14",5525.00,6500.00
92101060200A,"BOLT,HEX 6X20",30600.00,36000.00
92101060201A,BOLT HEX 6X20,850.00,1000.00
92101060204J,BOLT HEX 6X20,2550.00,3000.00
92101060220A,BOLT HEX 6X22,5525.00,6500.00
92101060224J,"BOLT, HEX., 6X22",19125.00,22500.00
92101060250A,BOLT HEX 6X25,4250.00,5000.00
92101080140G,"BOLT, HEX., 8X14",5525.00,6500.00
92101080160A,"BOLT, HEX., 8X16",2125.00,2500.00
92101080200A,BOLT HEX 8X20,1275.00,1500.00
92101080250A,"BOLT,HEX 8X25",5525.00,6500.00
92101080250H,BOLT HEX 8X25,1275.00,1500.00
92101080280A,BOLT HEX 8X28,1700.00,2000.00
92101080350A,BOLT HEX 8X35,1700.00,2000.00
92101080400A,BOLT HEX 8X40,4675.00,5500.00
92101080500B,"BOLT,HEX 8X50",8925.00,10500.00
921011050140A,BOLT HEX. 5X14,0.00,0.00
92201050200A,BOLT HEX. 5X20,4675.00,5500.00
92201060280H,BOLT HEX. 6X28,52700.00,62000.00
92201060400A,BOLT HEX 6X40,8075.00,9500.00
92201100850H,"BOLT, HEX., 10X85",3485.00,4100.00
92201100900H,BOLT HEX 10X90,4675.00,5500.00
92301060120A,BOLT RECESSED 6X12,850.00,1000.00
92301060140A,BOLT RECESSED 6X14,850.00,1000.00
92501060080G,BOLT CAP 6X10,8500.00,10000.00
92501060100A,BOLT HEX CAP 6X10,19975.00,23500.00
92501060100G,BOLT CAP 6X10,15725.00,18500.00
92501060120A,"BOLT, CAP, 6X12",15725.00,18500.00
92501060160A,"BOLT,HEX,CAP 6X16",3825.00,4500.00
92501060220A,"BOLT, HEX. CAP, 6X22",23375.00,27500.00
92501060250A,BOLT HEX CAP 6X25,16150.00,19000.00
92501060250G,BOLT CAP 6X25,0.00,0.00
92501060350A,"BOLT, HEX. CAP, 6X35",6545.00,7700.00
92501060400A,BOLT HEX CAP 6X40,10200.00,12000.00
92501060500A,"BOLT, CAP, 6X50",25075.00,29500.00
92501060600A,BOLT HEX CAP 6X602,8500.00,10000.00
92501060600G,"BOLT,HEX CAP 6X60",10200.00,12000.00
92501080080A,"BOLT.HEX,CAP 8X8",8500.00,10000.00
92501080160A,"BOLT, CAP, 8X16",18275.00,21500.00
92501080200A,"BOLT, CAP, 8X20",18275.00,21500.00
92501080220A,"BOLT,CAP 8X22",19975.00,23500.00
92501080250A,BOLT CAP 8X25,8500.00,10000.00
9280012000,DRAINCOCK,9775.00,11500.00
9281110000,9281110001,12750.00,15000.00
9281110001,BOLT A BRK STPR,3825.00,4500.00
9281210000,BOLT A ARM STOP,13175.00,15500.00
92900060120B,BOLT STUD 6X12,850.00,1000.00
92900060160E,"BOLT, STUD, 6X16",8500.00,10000.00
92900060280B,BOLT STUD 26X28,1700.00,2000.00
92900060400B,"BOLT, STUD, 6X40",850.00,1000.00
92900080220B,"BOLT, STUD, 8X22",0.00,0.00
92900080220E,"BOLT,STUD 2 8X22",10625.00,12500.00
92900080223E,"BOLT 2,STUD,8X22",10200.00,12000.00
92900080250B,BOLT.STUD 2 8X25,8925.00,10500.00
92900080250E,BOLT STUD 8X25,2550.00,3000.00
92900080280E,BOLT STUD 2.8X28,3825.00,4500.00
92900080281E,"BOLT,STUD 8X28",6375.00,7500.00
92900080320E,"BOLT,STUD 8X32",7225.00,8500.00
92900080321E,92900080320E,1700.00,2000.00
92911060180E,BOLT STUD 6X18,5525.00,6500.00
92912060160B,BOLT STUD 2.6X16,4675.00,5500.00
92915100250E,"BOLT,STUD 2,10X25",13600.00,16000.00
92915100280E,"BOLT,STUD,2 10X28",8925.00,10500.00
93101060140A,BOLT HEX 6X14,850.00,1000.00
93101100200B,BOLT HEX 10X20,5525.00,6500.00
93101KWB8A0,BOLT HEX 6X14,1700.00,2000.00
93301050060H,BOLT HEX 5X6,3400.00,4000.00
93301050100H,BOLT HEX 5X10,3400.00,4000.00
93301050120J,"BOLT, HEX 5 X 12",22950.00,27000.00
93301050160A,BOLT HEX 5X16,850.00,1000.00
93301050200J,BOLT HEX. 5X20,11050.00,13000.00
93301060120A,"BOLT,HEX 6X12",5525.00,6500.00
93301060250A,BOLT HEX 6X25,5525.00,6500.00
934010401600,"BOLT-WASHER, 4X16",8075.00,9500.00
934010501207,"BOLT-WASHER, 5X12",5525.00,6500.00
934010501208,BOLT-WASH. 5X12,10200.00,12000.00
934010501408,"BOLT-WASH.,5X14",5525.00,6500.00
934010501600,BOLT-WASH. 5X16,10200.00,12000.00
934010502000,"BOLT-WASHER, 5X20",8075.00,9500.00
934010502508,BOLT-WASH. 5X25,6375.00,7500.00
934010503000,BOLT-WASH. 5X30,8925.00,10500.00
934010504008,"BOLT-WASHER, 5X40",8075.00,9500.00
934010601000,BOLT WASHER 6X10,4250.00,5000.00
934010601200,"BOLT-WASHER,6X12",3825.00,4500.00
934010601208,BOLT WASHER 6X12,850.00,1000.00
934010601400,BOLT WASH,11900.00,14000.00
934010601401,BOLT WASHER 6X14,850.00,1000.00
934010601408,BOLT WASH 6X14,10200.00,12000.00
934010601600,BOLT WASHER 6X16,1275.00,1500.00
934010601608,BOLT WASHER 6X16,850.00,1000.00
934010602000,BOLT WASHER 6X20,850.00,1000.00
934010602508,"BOLT-WASHER, 6X25",2550.00,3000.00
934010602800,"BOLT-WASHER,6X28",6375.00,7500.00
934010603008,"BOLT-WASHER, 6X30",1700.00,2000.00
934010801208,BOLT-WASHER 8X12,10200.00,12000.00
934010804000,"BOLT,WASHER 8X40",6375.00,7500.00
934020501608,BOLT-WASH. 5X16,10200.00,12000.00
934020801600,"BOLT-WASH.,8X16",7225.00,8500.00
934020802000,BOLT WASHER 8X20,6375.00,7500.00
934030602500,BOLT-WASH. 6X25,8500.00,10000.00
934040401208,BOLT-WASH. 4X12,7225.00,8500.00
934040501008,BOLT-WASH 5X10,8500.00,10000.00
934040501208,"BOLT-WASHER, 5X12",850.00,1000.00
934040501400,"BOLT-WASHER, 5X14",5525.00,6500.00
934040501608,BOLT-WASH. 5X16,6545.00,7700.00
934040502000,"BOLT-WASHER, 5X20",8500.00,10000.00
934040502008,BOLT-WASH. 5X20,6800.00,8000.00
934040601000,BOLT WASHER 6X10,1275.00,1500.00
934040601007,"BOLT-WASHER, 6X10",0.00,0.00
934040601200,BOLT WASHER 6X12,3485.00,4100.00
934040601207,BOLT WASHER 6X12,850.00,1000.00
934040601208,"BOLT-WASH,6X12",5525.00,6500.00
934040601209,934040601208,850.00,1000.00
934040601400,BOLT-WASHER 6X14,8500.00,10000.00
934040601407,"BOLT WASH.,6X14",1700.00,2000.00
934040601408,BOLT-WASH 6X14,8500.00,10000.00
934040601600,BOLT WASHER 6X16,1275.00,1500.00
934040601607,"BOLT-WASHER, 6X16",0.00,0.00
934040601608,BOLT-WASHER 6X16,4675.00,5500.00
934040601800,BOLT WASHER 6X18,1275.00,1500.00
934040602000,BOLT WASHER 6X20,1275.00,1500.00
934040602007,BOLT WASHER 6X20,850.00,1000.00
934040602008,BOLT-WASHER 6X20,850.00,1000.00
934040602500,"BOLT-WASHER, 6X25",6375.00,7500.00
934040602507,"BOLT-WASHER, 6X25",6375.00,7500.00
934040602508,"BOLT-WASHER, 6X25",6375.00,7500.00
934040602800,BOLT-WASHER 6X28,10200.00,12000.00
934040602807,BOLT WASHER 6X28,6375.00,7500.00
934040603000,BOLT WASHER 6X30,850.00,1000.00
934040603007,"BOLT-WASHER, 6X30",6375.00,7500.00
934040603200,BOLT-WASHER 6X32,10200.00,12000.00
934040603208,BOLT-WASHER 6X32,6375.00,7500.00
934040603500,BOLT-WASHER 6X35,6375.00,7500.00
934040603507,"BOLT-WASH, 6X 35",1700.00,2000.00
934040604008,BOLT WASHER 6X40,1020.00,1200.00
934040801600,"BOLT-WASH.,8X16",8500.00,10000.00
934040801608,BOLT WASH 8X16,1700.00,2000.00
934040804004,"BOLT-WASHER, 8X40",12325.00,14500.00
934041002508,"BOLT-WASHER, 10X25",8925.00,10500.00
934060802507,"BOLT-WASH,8X25",1700.00,2000.00
934060802508,BOLT-WASHER 8X25,6800.00,8000.00
934060803007,"BOLT-WASH,8X30",1700.00,2000.00
934060804000,BOLT WASHER 8X40,1275.00,1500.00
934110501600,"BOLT-WASHER, 5X16",8500.00,10000.00
934110502008,BOLT-WASH 5X20,8500.00,10000.00
934110502500,"BOLT-WASHER, 5X25",1700.00,2000.00
934110502507,"BOLT-WASH,5X25",850.00,1000.00
934110502508,BOLT-WASH 5X25,8500.00,10000.00
934110503000,BOLT-WASH 5X30,10200.00,12000.00
934110504008,BOLT-WASH 5X40,8500.00,10000.00
934120802000,BOLT WASHER 8X20,3400.00,4000.00
934140502508,"BOLT-WASHER, 5X25",8500.00,10000.00
934140601000,"BOLT-WASH,6X10",8500.00,10000.00
934140601207,"BOLT-WASH.,6X12",3400.00,4000.00
934810601200,"BOLT,WASHER 6X12",3400.00,4000.00
934810601600,934110601600,2975.00,3500.00
934810602500,"BOLT,WASHER 6X25",5525.00,6500.00
934810804000,934010804000,4250.00,5000.00
934820801600,934020801600,3400.00,4000.00
934820802000,934020802000,5100.00,6000.00
935000060080B,SCREW CROSS 6X8,0.00,0.00
93500030080A,SCREW PAN 3X8,4675.00,5500.00
93500030081A,93500030080A,3825.00,4500.00
93500030083C,"SCREW,PAN 3X8",0.00,0.00
93500030100A,"SCREW, PAN, 3X10",4675.00,5500.00
93500030141H,SCREW PAN 3X14,4675.00,5500.00
93500030250A,SCREW CROSS 3X25,8500.00,10000.00
93500030350A,SCREW PAN 3X35,1700.00,2000.00
93500040080G,SCREW PAN 4X8,850.00,1000.00
93500040081H,SCREW PAN 4X8,1700.00,2000.00
93500040100G,"SCREW, PAN, 4X10",4675.00,5500.00
93500040101H,SCREW PAN 4X10,2550.00,3000.00
93500040120A,"SCREW,PAN 4X12",4675.00,5500.00
93500040120G,"SCREW, PAN, 4X12",0.00,0.00
93500040120H,SCREW PAN 4X12,1700.00,2000.00
93500040121H,SCREW PAN 4X12,3825.00,4500.00
93500040140A,"SCREW,CROSS,4X14",4675.00,5500.00
93500040143C,"SCREW, PAN, 4X14",5525.00,6500.00
93500040160G,"SCREW,CROSS 4X16",4675.00,5500.00
93500040250G,SCREW PAN 4X25,850.00,1000.00
93500040250H,SCREW PAN 4X25,3400.00,4000.00
93500040300G,SCREW PAN 4X30,10200.00,12000.00
93500040320G,SCREW PAN 4X32,4675.00,5500.00
93500040350G,SCREW PAN 4X35,4675.00,5500.00
93500040450G,"SCREW,PAN 4X45",11900.00,14000.00
93500050080A,SCREW PAN 5X8,8075.00,9500.00
93500050080G,"SCREW, PAN, 5X8",0.00,0.00
93500050081H,SCREW PAN 5X8,1700.00,2000.00
93500050084J,SCREW PAN 5X8,4675.00,5500.00
93500050100A,"SCREW,CROSS 5X10",4675.00,5500.00
93500050100G,SCREW PAN 5X10,1700.00,2000.00
93500050100H,"SCREW,CROSS 5X10",4675.00,5500.00
93500050101G,93500050100G,4675.00,5500.00
93500050120A,SCREW PAN /M,850.00,1000.00
93500050120G,SCREW PAN 5X12,850.00,1000.00
93500050120H,SCREW PAN 5X12,11900.00,14000.00
93500050121H,SCREW PAN 5X12,1700.00,2000.00
93500050160G,"SCREW,PAN 5X16",4675.00,5500.00
93500050161G,"SCREW,PAN 5X16",4335.00,5100.00
93500050180G,SCREW PAN 5X18,4675.00,5500.00
93500050200A,"SCREW, PAN, 5X20",850.00,1000.00
93500050200G,SCREW PAN 5X20,2125.00,2500.00
93500050201A,93500050200A,850.00,1000.00
93500050220G,SCREW PAN 5X22,3825.00,4500.00
93500050250A,"SCREW,PAN 5X25",5525.00,6500.00
93500050250B,93500050250A,850.00,1000.00
93500050250G,SCREW PAN 5X25,3825.00,4500.00
93500050250H,SCREW PAN 5X25,850.00,1000.00
93500050280A,"SCREW,PAN 5X28",5525.00,6500.00
93500050280G,"SCREW, PAN, 5X28",1700.00,2000.00
93500050300G,SCREW PAN 5X30,850.00,1000.00
93500050400G,SCREW PAN 5X40,5525.00,6500.00
93500060080A,SCREW CROSS 6X8,4675.00,5500.00
93500060080B,SCREW CROSS 6X8,6375.00,7500.00
9350006010,"SCREW,PAN /M",2975.00,3500.00
93500060100A,"SCREW,CROSS,6X10",5525.00,6500.00
93500060101A,93500060100A,2975.00,3500.00
9350006016,SCREWCROSS 6X16,3400.00,4000.00
93500060160A,SCREW PAN 6X16,1275.00,1500.00
9350006020,93500060200A,2125.00,2500.00
93500060220A,"SCREW,PAN 6X22",5525.00,6500.00
93500060250A,"SCREW, PAN, 6X25",5525.00,6500.00
93516050250G,93500050250G,2550.00,3000.00
93600040120A,SCREW FLAT 4X12,2125.00,2500.00
93600040120G,"SCREW,FLAT 4X12",3825.00,4500.00
