Kode Barang,Stock Opname,HOT,SO,PO
14451MLBD00,0.00,0.00,0.00,0.00
14452K1MT00,0.00,0.00,0.00,0.00
14452KPH900,0.00,0.00,0.00,0.00
14452KTC900,0.00,0.00,0.00,0.00
14452KYY900,0.00,0.00,0.00,0.00
14452MKRD10,0.00,0.00,0.00,0.00
14453MKRD10,0.00,0.00,0.00,0.00
14454MKRD10,0.00,0.00,0.00,0.00
14456KG2950,0.00,0.00,0.00,0.00
14460MKRD10,0.00,0.00,0.00,0.00
14461KVB900,0.00,0.00,0.00,0.00
14481K95A20,0.00,0.00,0.00,0.00
14482K95A20,0.00,0.00,0.00,0.00
14500035020,0.00,0.00,0.00,0.00
14500439970,0.00,0.00,0.00,0.00
14500K1MT00,0.00,0.00,0.00,0.00
14500K26900,0.00,0.00,0.00,0.00
14500K41N00,4.00,0.00,0.00,0.00
14500KBB901,0.00,0.00,0.00,0.00
14500KBB902,0.00,0.00,0.00,0.00
14500KW1900,0.00,0.00,0.00,0.00
14500KW1901,0.00,0.00,0.00,0.00
14500KW1902,0.00,0.00,0.00,0.00
14500KWB600,0.00,0.00,0.00,0.00
14500KWW740,0.00,0.00,0.00,0.00
14500KYZ900,0.00,0.00,0.00,0.00
14502086000,0.00,0.00,0.00,0.00
14502086001,0.00,0.00,0.00,0.00
14510383000,0.00,0.00,0.00,0.00
14510K04930,0.00,0.00,0.00,0.00
14510K0JN00,0.00,0.00,0.00,0.00
14510K1MT01,0.00,0.00,0.00,0.00
14510K33D00,0.00,0.00,0.00,0.00
14510K56N00,0.00,0.00,0.00,0.00
14510K64N00,0.00,0.00,0.00,0.00
14510K95A21,0.00,0.00,0.00,0.00
14510KGH900,0.00,0.00,0.00,0.00
14510KPH880,0.00,0.00,0.00,0.00
14510KPPT00,0.00,0.00,0.00,0.00
14510KPPT01,0.00,0.00,0.00,0.00
14510KRM842,0.00,0.00,0.00,0.00
14510KVB900,0.00,0.00,0.00,0.00
14510KVE900,0.00,0.00,0.00,0.00
14510KWC900,0.00,0.00,0.00,0.00
14510KWF900,0.00,0.00,0.00,0.00
14510KWN900,0.00,0.00,0.00,0.00
14510KYJ900,0.00,0.00,0.00,0.00
14510KZR600,0.00,0.00,0.00,0.00
14510MFJD00,0.00,0.00,0.00,0.00
14510MFL010,0.00,0.00,0.00,0.00
14510MGSD30,0.00,0.00,0.00,0.00
14510MGZJ01,0.00,0.00,0.00,0.00
14510MJED02,0.00,0.00,0.00,0.00
14510MJPG50,0.00,0.00,0.00,0.00
14510MKCA00,0.00,0.00,0.00,0.00
14510MKHD20,0.00,0.00,0.00,0.00
14510MKND10,0.00,0.00,0.00,0.00
14510MKRD10,0.00,0.00,0.00,0.00
14510MKSE00,0.00,0.00,0.00,0.00
14510MKTD00,0.00,0.00,0.00,0.00
14510MLBD00,0.00,0.00,0.00,0.00
14511K0RV00,0.00,0.00,0.00,0.00
14511K1BT00,0.00,0.00,0.00,0.00
14511K1BT20,0.00,0.00,0.00,0.00
14511KPP900,0.00,0.00,0.00,0.00
14512MKCA00,0.00,0.00,0.00,0.00
14513KBB900,0.00,0.00,0.00,0.00
14513KBB901,0.00,0.00,0.00,0.00
14515383000,0.00,0.00,0.00,0.00
14515K1MT00,0.00,0.00,0.00,0.00
14515K56N00,0.00,0.00,0.00,0.00
14515KGH900,0.00,0.00,0.00,0.00
14515KRM840,0.00,0.00,0.00,0.00
14515MKCA00,0.00,0.00,0.00,0.00
14516K64N00,0.00,0.00,0.00,0.00
14516K64N01,0.00,0.00,0.00,0.00
14517K64N00,0.00,0.00,0.00,0.00
14517K64N01,0.00,0.00,0.00,0.00
14517KYJ900,0.00,0.00,0.00,0.00
14517MGZJ00,0.00,0.00,0.00,0.00
14517MKND10,0.00,0.00,0.00,0.00
14520439970,0.00,0.00,0.00,0.00
14520GFC771,0.00,0.00,0.00,0.00
14520K0ADB1,0.00,0.00,0.00,0.00
14520K0JN01,0.00,0.00,0.00,0.00
14520K0RV01,0.00,0.00,0.00,0.00
14520K0WN01,0.00,0.00,0.00,0.00
14520K1AN01,0.00,0.00,0.00,0.00
14520K1BT01,0.00,0.00,0.00,0.00
14520K25901,0.00,0.00,0.00,0.00
14520K33701,0.00,0.00,0.00,0.00
14520K33D01,0.00,0.00,0.00,0.00
14520K40F01,0.00,0.00,0.00,0.00
14520K46N21,0.00,0.00,0.00,0.00
14520K60T01,0.00,0.00,0.00,0.00
14520K64NA1,0.00,0.00,0.00,0.00
14520K84901,0.00,0.00,0.00,0.00
14520K94T01,0.00,0.00,0.00,0.00
14520K94T02,0.00,0.00,0.00,0.00
14520K95A21,0.00,0.00,0.00,0.00
14520KCJ661,0.00,0.00,0.00,0.00
14520KCT692,0.00,0.00,0.00,0.00
14520KPPT01,0.00,0.00,0.00,0.00
14520KREG01,0.00,0.00,0.00,0.00
14520KSS901,0.00,0.00,0.00,0.00
14520KVY901,0.00,0.00,0.00,0.00
14520KWG601,0.00,0.00,0.00,0.00
14520KYJ901,0.00,0.00,0.00,0.00
14520KZR602,0.00,0.00,0.00,0.00
14520MEE013,0.00,0.00,0.00,0.00
14520MFGD02,0.00,0.00,0.00,0.00
14520MFL013,0.00,0.00,0.00,0.00
14520MGZJ01,0.00,0.00,0.00,0.00
14520MGZJ81,0.00,0.00,0.00,0.00
14520MJED01,0.00,0.00,0.00,0.00
14520MJEDB1,0.00,0.00,0.00,0.00
14520MJPG51,0.00,0.00,0.00,0.00
14520MKCA01,0.00,0.00,0.00,0.00
14520MKRD11,0.00,0.00,0.00,0.00
14520MLAA01,0.00,0.00,0.00,0.00
14520MLBD01,0.00,0.00,0.00,0.00
14521439970,0.00,0.00,0.00,0.00
14521K0RV00,0.00,0.00,0.00,0.00
14521K1BT00,0.00,0.00,0.00,0.00
14521K1MT00,0.00,0.00,0.00,0.00
14521K1MT01,0.00,0.00,0.00,0.00
14521K26G00,0.00,0.00,0.00,0.00
14521K26G01,0.00,0.00,0.00,0.00
14521KPP900,0.00,0.00,0.00,0.00
14523HL4003,0.00,0.00,0.00,0.00
14523K95A21,0.00,0.00,0.00,0.00
14523KBB901,0.00,0.00,0.00,0.00
14523MCW003,0.00,0.00,0.00,0.00
14523MJED00,0.00,0.00,0.00,0.00
14524MBB000,0.00,0.00,0.00,0.00
14525MFAD01,0.00,0.00,0.00,0.00
14530K64N00,0.00,0.00,0.00,0.00
14530KPP900,0.00,0.00,0.00,0.00
14530MEED00,0.00,0.00,0.00,0.00
14530MFL000,0.00,0.00,0.00,0.00
14530MGSD30,0.00,0.00,0.00,0.00
14530MKRD10,0.00,0.00,0.00,0.00
14531035000,0.00,0.00,0.00,0.00
14531K0JN00,0.00,0.00,0.00,0.00
14531K1BT00,0.00,0.00,0.00,0.00
14531K95A20,0.00,0.00,0.00,0.00
14531KPP900,0.00,0.00,0.00,0.00
14531KTW900,0.00,0.00,0.00,0.00
14531KVB900,0.00,0.00,0.00,0.00
14531KVY900,0.00,0.00,0.00,0.00
14531KWB600,0.00,0.00,0.00,0.00
14531KWN900,0.00,0.00,0.00,0.00
14531KWS900,0.00,0.00,0.00,0.00
14531KYZ900,0.00,0.00,0.00,0.00
14531KZR600,0.00,0.00,0.00,0.00
14535437000,0.00,0.00,0.00,0.00
14541GB4681,0.00,0.00,0.00,0.00
14541GB4682,0.00,0.00,0.00,0.00
14546K0ADB0,0.00,0.00,0.00,0.00
14546K56N00,0.00,0.00,0.00,0.00
14546K64N00,0.00,0.00,0.00,0.00
14546K95A20,0.00,0.00,0.00,0.00
14546KPP900,0.00,0.00,0.00,0.00
14546KPP901,0.00,0.00,0.00,0.00
14546KYJ900,0.00,0.00,0.00,0.00
14546MCJ000,0.00,0.00,0.00,0.00
14546MJED00,0.00,0.00,0.00,0.00
14546MKRD10,0.00,0.00,0.00,0.00
14550383000,0.00,0.00,0.00,0.00
14550GB0911,0.00,0.00,0.00,0.00
14550K1MT00,0.00,0.00,0.00,0.00
14550K1MT01,0.00,0.00,0.00,0.00
14550K26G00,0.00,0.00,0.00,0.00
14550K26G01,0.00,0.00,0.00,0.00
14550KCJ710,0.00,0.00,0.00,0.00
14550KCT690,0.00,0.00,0.00,0.00
14550KCT691,0.00,0.00,0.00,0.00
14550KRS691,0.00,0.00,0.00,0.00
14550KVZ631,0.00,0.00,0.00,0.00
14551KVZ631,0.00,0.00,0.00,0.00
14552KVZ631,0.00,0.00,0.00,0.00
14553KVZ631,0.00,0.00,0.00,0.00
14555K04931,0.00,0.00,0.00,0.00
1455AKTL6B0,0.00,0.00,0.00,0.00
14560K0RV01,0.00,0.00,0.00,0.00
14560K1AN01,0.00,0.00,0.00,0.00
14560K1BT01,0.00,0.00,0.00,0.00
14560K1Z000,0.00,0.00,0.00,0.00
14560K1ZJ11,0.00,0.00,0.00,0.00
14560K97T01,0.00,0.00,0.00,0.00
14560KCW851,0.00,0.00,0.00,0.00
14560KGH900,0.00,0.00,0.00,0.00
14560KSP910,0.00,0.00,0.00,0.00
14560KZR600,0.00,0.00,0.00,0.00
14560MGZJ01,0.00,0.00,0.00,0.00
14560MKCA01,0.00,0.00,0.00,0.00
14566086030,1.00,0.00,0.00,0.00
14566086031,0.00,0.00,0.00,0.00
14610086113,8.00,0.00,0.00,0.00
14610K41N01,0.00,0.00,0.00,0.00
14610KGH901,0.00,0.00,0.00,0.00
14610KPH900,0.00,0.00,0.00,0.00
14610KPP901,0.00,0.00,0.00,0.00
14610KSP910,0.00,0.00,0.00,0.00
14610KTW901,0.00,0.00,0.00,0.00
14610KWB600,0.00,0.00,0.00,0.00
14610KWB601,0.00,0.00,0.00,0.00
14611K01900,0.00,0.00,0.00,0.00
14611K0JN00,0.00,0.00,0.00,0.00
14611K1BT00,0.00,0.00,0.00,0.00
14611K1MT00,0.00,0.00,0.00,0.00
14611K3FT00,0.00,0.00,0.00,0.00
14611K40F00,0.00,0.00,0.00,0.00
14611K44V00,0.00,0.00,0.00,0.00
14611K56N00,0.00,0.00,0.00,0.00
14611K64N00,0.00,0.00,0.00,0.00
14611K95A20,0.00,0.00,0.00,0.00
14611K97T00,0.00,0.00,0.00,0.00
14611KVB900,0.00,0.00,0.00,0.00
14611KWN900,0.00,0.00,0.00,0.00
14611KWN901,0.00,0.00,0.00,0.00
14611KYJ900,0.00,0.00,0.00,0.00
14611MGZJ00,0.00,0.00,0.00,0.00
14611MJED00,0.00,0.00,0.00,0.00
14611MJPG50,0.00,0.00,0.00,0.00
14611MKSE00,0.00,0.00,0.00,0.00
14611MLBD00,0.00,0.00,0.00,0.00
14612MJPG50,0.00,0.00,0.00,0.00
14615035010,0.00,0.00,0.00,0.00
14615035011,0.00,0.00,0.00,0.00
14615K1MT00,0.00,0.00,0.00,0.00
14615KFL850,0.00,0.00,0.00,0.00
14615KFL851,0.00,0.00,0.00,0.00
14620K1MT01,0.00,0.00,0.00,0.00
14620MEE000,0.00,0.00,0.00,0.00
14620MFL003,0.00,0.00,0.00,0.00
14620MGSD30,0.00,0.00,0.00,0.00
14620MKAD30,0.00,0.00,0.00,0.00
14620MKCA00,0.00,0.00,0.00,0.00
14620MKRD10,0.00,0.00,0.00,0.00
14621MKCA00,0.00,0.00,0.00,0.00
14622MKCA00,0.00,0.00,0.00,0.00
14623MBA000,0.00,0.00,0.00,0.00
14623MV1000,0.00,0.00,0.00,0.00
14626383000,0.00,0.00,0.00,0.00
14626MCJ000,0.00,0.00,0.00,0.00
14630MGSD30,0.00,0.00,0.00,0.00
14630MKCA00,0.00,0.00,0.00,0.00
14640MKCA00,0.00,0.00,0.00,0.00
14642KTW900,0.00,0.00,0.00,0.00
14647PWA000,0.00,0.00,0.00,0.00
14670035031,0.00,0.00,0.00,0.00
14670035032,2.00,0.00,0.00,0.00
14670K41N01,0.00,0.00,0.00,0.00
14670KWB600,0.00,0.00,0.00,0.00
14670KYZ900,0.00,0.00,0.00,0.00
14670KYZ901,0.00,0.00,0.00,0.00
14675178000,0.00,0.00,0.00,0.00
14675KWB600,0.00,0.00,0.00,0.00
14675KWW740,0.00,0.00,0.00,0.00
14675KYZ900,0.00,0.00,0.00,0.00
1470AKVB930,0.00,0.00,0.00,0.00
14711107020,0.00,0.00,0.00,0.00
14711383000,0.00,0.00,0.00,0.00
14711GN5911,0.00,0.00,0.00,0.00
14711HL4000,0.00,0.00,0.00,0.00
14711K0JN00,0.00,0.00,0.00,0.00
14711K0LD00,0.00,0.00,0.00,0.00
14711K1BT00,0.00,0.00,0.00,0.00
14711K26G00,0.00,0.00,0.00,0.00
14711K40F00,0.00,0.00,0.00,0.00
14711K56N00,0.00,0.00,0.00,0.00
14711K64N00,0.00,0.00,0.00,0.00
14711K73T30,0.00,0.00,0.00,0.00
14711K81N00,0.00,0.00,0.00,0.00
14711K90V00,0.00,0.00,0.00,0.00
14711K95A20,0.00,0.00,0.00,0.00
14711KBB900,0.00,0.00,0.00,0.00
14711KCM000,0.00,0.00,0.00,0.00
14711KFM900,0.00,0.00,0.00,0.00
14711KGH901,0.00,0.00,0.00,0.00
14711KPH900,0.00,0.00,0.00,0.00
14711KPP901,0.00,0.00,0.00,0.00
14711KSP910,0.00,0.00,0.00,0.00
14711KTW900,0.00,0.00,0.00,0.00
14711KVB900,0.00,0.00,0.00,0.00
14711KVY900,0.00,0.00,0.00,0.00
14711KWB600,0.00,0.00,0.00,0.00
14711KWN900,0.00,0.00,0.00,0.00
14711KWN901,0.00,0.00,0.00,0.00
14711KYJ900,0.00,0.00,0.00,0.00
14711KYZ900,0.00,0.00,0.00,0.00
14711KZY700,0.00,0.00,0.00,0.00
14711KZY701,0.00,0.00,0.00,0.00
14711MFJD00,0.00,0.00,0.00,0.00
14711MFL000,0.00,0.00,0.00,0.00
14711MGSD30,0.00,0.00,0.00,0.00
14711MGZJ00,0.00,0.00,0.00,0.00
14711MJED00,0.00,0.00,0.00,0.00
14711MKCA00,0.00,0.00,0.00,0.00
14711MKRD10,0.00,0.00,0.00,0.00
14711MKYD10,0.00,0.00,0.00,0.00
14711MLBD00,0.00,0.00,0.00,0.00
14721GF6000,0.00,0.00,0.00,0.00
14721K0JN00,0.00,0.00,0.00,0.00
14721K1BT00,0.00,0.00,0.00,0.00
14721K26G00,0.00,0.00,0.00,0.00
14721K40F00,0.00,0.00,0.00,0.00
14721K56N00,0.00,0.00,0.00,0.00
14721K64N00,0.00,0.00,0.00,0.00
14721K73T30,0.00,0.00,0.00,0.00
14721K81N00,0.00,0.00,0.00,0.00
14721K95A20,0.00,0.00,0.00,0.00
14721KBB900,0.00,0.00,0.00,0.00
14721KCM000,0.00,0.00,0.00,0.00
14721KPH880,0.00,0.00,0.00,0.00
14721KPPT01,0.00,0.00,0.00,0.00
14721KTYH50,0.00,0.00,0.00,0.00
14721KVB900,0.00,0.00,0.00,0.00
14721KVY900,0.00,0.00,0.00,0.00
14721KWC900,0.00,0.00,0.00,0.00
14721KWN900,0.00,0.00,0.00,0.00
14721KWN901,0.00,0.00,0.00,0.00
14721KWR000,0.00,0.00,0.00,0.00
14721KYE900,0.00,0.00,0.00,0.00
14721KYJ900,0.00,0.00,0.00,0.00
14721KZY700,0.00,0.00,0.00,0.00
14721KZY701,0.00,0.00,0.00,0.00
14721MFJD00,0.00,0.00,0.00,0.00
14721MFL000,0.00,0.00,0.00,0.00
14721MGSD30,0.00,0.00,0.00,0.00
14721MGZJ00,0.00,0.00,0.00,0.00
14721MJED00,0.00,0.00,0.00,0.00
14721MJPG50,0.00,0.00,0.00,0.00
14721MKCA00,0.00,0.00,0.00,0.00
14721MKRD10,0.00,0.00,0.00,0.00
14721MKSE00,0.00,0.00,0.00,0.00
14721MKYD10,0.00,0.00,0.00,0.00
14721MLBD00,0.00,0.00,0.00,0.00
14731MCE940,0.00,0.00,0.00,0.00
14731MCJ000,0.00,0.00,0.00,0.00
14731MFLD21,0.00,0.00,0.00,0.00
14731MGE010,0.00,0.00,0.00,0.00
14731MKSE00,0.00,0.00,0.00,0.00
14731MY9751,0.00,0.00,0.00,0.00
14744MKAD30,0.00,0.00,0.00,0.00
14744PM3000,0.00,0.00,0.00,0.00
14751035600,0.00,0.00,0.00,0.00
14751383005,0.00,0.00,0.00,0.00
14751GN5911,0.00,0.00,0.00,0.00
14751K0JN02,0.00,0.00,0.00,0.00
14751K0ND01,0.00,0.00,0.00,0.00
14751K0RV00,0.00,0.00,0.00,0.00
14751K15901,0.00,0.00,0.00,0.00
14751K1AN01,0.00,0.00,0.00,0.00
14751K1BT01,0.00,0.00,0.00,0.00
14751K33D01,0.00,0.00,0.00,0.00
14751K45N41,0.00,0.00,0.00,0.00
14751K56N01,0.00,0.00,0.00,0.00
14751K59A70,0.00,0.00,0.00,0.00
14751K59A71,0.00,0.00,0.00,0.00
14751K64N01,0.00,0.00,0.00,0.00
14751K64NA1,0.00,0.00,0.00,0.00
14751K84901,0.00,0.00,0.00,0.00
14751K84902,0.00,0.00,0.00,0.00
14751K95A21,0.00,0.00,0.00,0.00
14751K98E21,0.00,0.00,0.00,0.00
14751KGH900,0.00,0.00,0.00,0.00
14751KPH900,0.00,0.00,0.00,0.00
14751KPP900,0.00,0.00,0.00,0.00
14751KTW901,0.00,0.00,0.00,0.00
14751KVY900,0.00,0.00,0.00,0.00
14751KWB601,0.00,0.00,0.00,0.00
14751KWB921,0.00,0.00,0.00,0.00
14751KWC900,0.00,0.00,0.00,0.00
14751KWF840,0.00,0.00,0.00,0.00
14751KWN900,0.00,0.00,0.00,0.00
14751KWP900,0.00,0.00,0.00,0.00
14751KWWB10,0.00,0.00,0.00,0.00
14751KYJ900,0.00,0.00,0.00,0.00
14751KYZ900,0.00,0.00,0.00,0.00
14751KZR601,0.00,0.00,0.00,0.00
14751MFL003,0.00,0.00,0.00,0.00
14751MGSD30,0.00,0.00,0.00,0.00
14751MGZJ00,0.00,0.00,0.00,0.00
14751MJED00,0.00,0.00,0.00,0.00
14751MJPG50,0.00,0.00,0.00,0.00
14751MKCA00,0.00,0.00,0.00,0.00
14751MKFD41,0.00,0.00,0.00,0.00
14751MKHD21,0.00,0.00,0.00,0.00
14751MKND10,0.00,0.00,0.00,0.00
14751MKPD00,0.00,0.00,0.00,0.00
14751MKRD11,0.00,0.00,0.00,0.00
14751MKSE01,0.00,0.00,0.00,0.00
14751MKZJ01,0.00,0.00,0.00,0.00
14751MLBD02,0.00,0.00,0.00,0.00
14752MFL003,0.00,0.00,0.00,0.00
14752MKFD41,0.00,0.00,0.00,0.00
14752MKRD11,0.00,0.00,0.00,0.00
14752MKZJ01,0.00,0.00,0.00,0.00
1475AKWC900,0.00,0.00,0.00,0.00
14761383005,0.00,0.00,0.00,0.00
14761GN5911,0.00,0.00,0.00,0.00
14761K33D01,0.00,0.00,0.00,0.00
14761K45N41,0.00,0.00,0.00,0.00
14761K56N01,0.00,0.00,0.00,0.00
14761K95A21,0.00,0.00,0.00,0.00
14761K95A61,0.00,0.00,0.00,0.00
14761KWC900,0.00,0.00,0.00,0.00
14761KWF840,0.00,0.00,0.00,0.00
14761KYJ900,0.00,0.00,0.00,0.00
14761MFL003,0.00,0.00,0.00,0.00
14761MGZJ00,0.00,0.00,0.00,0.00
14761MKFD42,0.00,0.00,0.00,0.00
14761MKPD00,0.00,0.00,0.00,0.00
14761MKRD11,0.00,0.00,0.00,0.00
14761MKSE01,0.00,0.00,0.00,0.00
14761MKZJ01,0.00,0.00,0.00,0.00
14761MLBD01,0.00,0.00,0.00,0.00
14762MKFD42,0.00,0.00,0.00,0.00
14762MKRD11,0.00,0.00,0.00,0.00
14762MLBD01,0.00,0.00,0.00,0.00
14771107020,0.00,0.00,0.00,0.00
14771GB4680,0.00,0.00,0.00,0.00
14771HL4000,0.00,0.00,0.00,0.00
14771K0JN00,0.00,0.00,0.00,0.00
14771K1BT00,0.00,0.00,0.00,0.00
14771K1MT00,0.00,0.00,0.00,0.00
14771K1ZN20,0.00,0.00,0.00,0.00
14771K45NL0,0.00,0.00,0.00,0.00
14771K93N00,0.00,0.00,0.00,0.00
14771K95A20,0.00,0.00,0.00,0.00
14771KM3000,0.00,0.00,0.00,0.00
14771KRM840,0.00,0.00,0.00,0.00
14771KSP910,0.00,0.00,0.00,0.00
14771KSP911,0.00,0.00,0.00,0.00
14771KW3900,0.00,0.00,0.00,0.00
14771KWN900,0.00,0.00,0.00,0.00
14771KWN901,0.00,0.00,0.00,0.00
14771KY2000,0.00,0.00,0.00,0.00
14771KY2001,0.00,0.00,0.00,0.00
14771MBW000,0.00,0.00,0.00,0.00
14771MEE000,0.00,0.00,0.00,0.00
14771MFL000,0.00,0.00,0.00,0.00
14771MJED00,0.00,0.00,0.00,0.00
14771MKRD10,0.00,0.00,0.00,0.00
14771MKSE00,0.00,0.00,0.00,0.00
14771MKTD00,0.00,0.00,0.00,0.00
14771MKYD10,0.00,0.00,0.00,0.00
14772MFJD00,0.00,0.00,0.00,0.00
14772MGE000,0.00,0.00,0.00,0.00
14772MKRD10,0.00,0.00,0.00,0.00
14775107000,0.00,0.00,0.00,0.00
14775K04930,0.00,0.00,0.00,0.00
14775K1BT00,0.00,0.00,0.00,0.00
14775K56N00,0.00,0.00,0.00,0.00
14775K64N00,0.00,0.00,0.00,0.00
14775K95A20,0.00,0.00,0.00,0.00
14775KFM900,0.00,0.00,0.00,0.00
14775KFM901,0.00,0.00,0.00,0.00
14775KRM840,0.00,0.00,0.00,0.00
14775KTW900,0.00,0.00,0.00,0.00
14775KVB900,0.00,0.00,0.00,0.00
14775KVY900,0.00,0.00,0.00,0.00
14775KWN900,0.00,0.00,0.00,0.00
14775KWW740,0.00,0.00,0.00,0.00
14775KY2000,0.00,0.00,0.00,0.00
14775KYJ900,0.00,0.00,0.00,0.00
14775KZR600,0.00,0.00,0.00,0.00
14775MBW000,0.00,0.00,0.00,0.00
14775MCJ000,0.00,0.00,0.00,0.00
14775MEE000,0.00,0.00,0.00,0.00
14775MFJD00,0.00,0.00,0.00,0.00
14775MGSD30,0.00,0.00,0.00,0.00
14775MJED00,0.00,0.00,0.00,0.00
14775MJPG50,0.00,0.00,0.00,0.00
14775MKRD10,0.00,0.00,0.00,0.00
14775MKSE00,0.00,0.00,0.00,0.00
14775MKYD10,0.00,0.00,0.00,0.00
14776107010,0.00,0.00,0.00,0.00
14776K0RV00,0.00,0.00,0.00,0.00
14776K1ZN20,0.00,0.00,0.00,0.00
14776KFM900,0.00,0.00,0.00,0.00
14776KPH900,0.00,0.00,0.00,0.00
14776MFJD00,0.00,0.00,0.00,0.00
14777K0JN00,0.00,0.00,0.00,0.00
14777KGH900,0.00,0.00,0.00,0.00
14777KSP910,0.00,0.00,0.00,0.00
14777MKRD10,0.00,0.00,0.00,0.00
14781107003,0.00,0.00,0.00,0.00
14781HA0770,0.00,0.00,0.00,0.00
14781KRNA61,0.00,0.00,0.00,0.00
14781KY2003,0.00,0.00,0.00,0.00
14781KYJ710,0.00,0.00,0.00,0.00
14781MA6000,0.00,0.00,0.00,0.00
14781MB4000,0.00,0.00,0.00,0.00
14781MJED00,0.00,0.00,0.00,0.00
14781ML0720,0.00,0.00,0.00,0.00
14781MV9671,0.00,0.00,0.00,0.00
147A1324010,0.00,0.00,0.00,0.00
147A1GN5911,0.00,0.00,0.00,0.00
147A1KFM900,0.00,0.00,0.00,0.00
147A1KPH900,0.00,0.00,0.00,0.00
147A1KVB900,0.00,0.00,0.00,0.00
147A1KVY900,0.00,0.00,0.00,0.00
147A1KWB900,0.00,0.00,0.00,0.00
147A1KWC900,0.00,0.00,0.00,0.00
147A1KYE900,0.00,0.00,0.00,0.00
14901KT7013,0.00,0.00,0.00,0.00
14901MBB000,0.00,0.00,0.00,0.00
14902KT7013,0.00,0.00,0.00,0.00
14902MBB000,0.00,0.00,0.00,0.00
14903KT7013,0.00,0.00,0.00,0.00
14903MBB000,0.00,0.00,0.00,0.00
14904KT7013,0.00,0.00,0.00,0.00
14904MBB000,0.00,0.00,0.00,0.00
14905KT7013,0.00,0.00,0.00,0.00
14905MBB000,0.00,0.00,0.00,0.00
14906KT7013,0.00,0.00,0.00,0.00
14906MBB000,0.00,0.00,0.00,0.00
14907KT7013,0.00,0.00,0.00,0.00
14907MBB000,0.00,0.00,0.00,0.00
14908KT7013,0.00,0.00,0.00,0.00
14908MBB000,0.00,0.00,0.00,0.00
14909KT7013,0.00,0.00,0.00,0.00
14909MBB000,0.00,0.00,0.00,0.00
14910KT7013,0.00,0.00,0.00,0.00
14910MBB000,0.00,0.00,0.00,0.00
14911KT7013,0.00,0.00,0.00,0.00
14911MBB000,0.00,0.00,0.00,0.00
14912KT7013,0.00,0.00,0.00,0.00
14912MBB000,0.00,0.00,0.00,0.00
14913KT7013,0.00,0.00,0.00,0.00
14913MBB000,0.00,0.00,0.00,0.00
14914KT7013,0.00,0.00,0.00,0.00
14914MBB000,0.00,0.00,0.00,0.00
14915KT7013,0.00,0.00,0.00,0.00
14915MBB000,0.00,0.00,0.00,0.00
14916KT7013,0.00,0.00,0.00,0.00
14916MBB000,0.00,0.00,0.00,0.00
14917KT7013,0.00,0.00,0.00,0.00
14917MBB000,0.00,0.00,0.00,0.00
14918KT7013,0.00,0.00,0.00,0.00
14918MBB000,0.00,0.00,0.00,0.00
14919KT7013,0.00,0.00,0.00,0.00
14919MBB000,0.00,0.00,0.00,0.00
14920KT7013,0.00,0.00,0.00,0.00
14920MBB000,0.00,0.00,0.00,0.00
14921KT7013,0.00,0.00,0.00,0.00
14921MBB000,0.00,0.00,0.00,0.00
14922KT7013,0.00,0.00,0.00,0.00
14922MBB000,0.00,0.00,0.00,0.00
14923KT7013,0.00,0.00,0.00,0.00
14923MBB000,0.00,0.00,0.00,0.00
14924KT7013,0.00,0.00,0.00,0.00
14924MBB000,0.00,0.00,0.00,0.00
14925KT7013,0.00,0.00,0.00,0.00
14925MBB000,0.00,0.00,0.00,0.00
14926KT7013,0.00,0.00,0.00,0.00
14926MBB000,0.00,0.00,0.00,0.00
14927KT7013,0.00,0.00,0.00,0.00
14927MBB000,0.00,0.00,0.00,0.00
14928KT7013,0.00,0.00,0.00,0.00
14928MBB000,0.00,0.00,0.00,0.00
14929KT7013,0.00,0.00,0.00,0.00
14929MBB000,0.00,0.00,0.00,0.00
14930KT7013,0.00,0.00,0.00,0.00
14930MBB000,0.00,0.00,0.00,0.00
14931KT7013,0.00,0.00,0.00,0.00
14931MBB000,0.00,0.00,0.00,0.00
14932KT7013,0.00,0.00,0.00,0.00
14932MBB000,0.00,0.00,0.00,0.00
14933KT7013,0.00,0.00,0.00,0.00
14933MBB000,0.00,0.00,0.00,0.00
14934KT7013,0.00,0.00,0.00,0.00
14934MBB000,0.00,0.00,0.00,0.00
14935KT7013,0.00,0.00,0.00,0.00
14935MBB000,0.00,0.00,0.00,0.00
14936KT7013,0.00,0.00,0.00,0.00
14936MBB000,0.00,0.00,0.00,0.00
14937KT7013,0.00,0.00,0.00,0.00
14937MBB000,0.00,0.00,0.00,0.00
14938KT7013,0.00,0.00,0.00,0.00
14938MBB000,0.00,0.00,0.00,0.00
14939KT7013,0.00,0.00,0.00,0.00
14939MBB000,0.00,0.00,0.00,0.00
14940KT7013,0.00,0.00,0.00,0.00
14940MBB000,0.00,0.00,0.00,0.00
14941KT7013,0.00,0.00,0.00,0.00
14941MBB000,0.00,0.00,0.00,0.00
14942KT7013,0.00,0.00,0.00,0.00
14942MBB000,0.00,0.00,0.00,0.00
14943KT7013,0.00,0.00,0.00,0.00
14943MBB000,0.00,0.00,0.00,0.00
14944KT7013,0.00,0.00,0.00,0.00
14944MBB000,0.00,0.00,0.00,0.00
14945KT7013,0.00,0.00,0.00,0.00
14945MBB000,0.00,0.00,0.00,0.00
14946KT7013,0.00,0.00,0.00,0.00
14946MBB000,0.00,0.00,0.00,0.00
